Step;AgentID;Position;Speed
2274;463;(20.0, 1.0);4.0
2275;462;(168.0, 1.0);4.0
2275;463;(24.0, 1.0);4.0
2276;462;(172.0, 1.0);4.0
2276;463;(28.0, 1.0);4.0
2277;462;(176.0, 1.0);4.0
2277;463;(32.0, 1.0);4.0
2278;462;(180.0, 1.0);4.0
2278;463;(36.0, 1.0);4.0
2279;462;(184.0, 1.0);4.0
2279;463;(40.0, 1.0);4.0
2280;462;(188.0, 1.0);4.0
2280;463;(44.0, 1.0);4.0
2281;462;(192.0, 1.0);4.0
2281;463;(48.0, 1.0);4.0
2282;462;(196.0, 1.0);4.0
2282;463;(52.0, 1.0);4.0
2283;462;(200.0, 1.0);4.0
2283;463;(56.0, 1.0);4.0
2284;462;(204.0, 1.0);4.0
2284;463;(60.0, 1.0);4.0
2285;462;(208.0, 1.0);4.0
2285;463;(64.0, 1.0);4.0
2286;462;(212.0, 1.0);4.0
2286;463;(68.0, 1.0);4.0
2287;462;(216.0, 1.0);4.0
2287;463;(72.0, 1.0);4.0
2288;462;(220.0, 1.0);4.0
2288;463;(76.0, 1.0);4.0
2289;462;(224.0, 1.0);4.0
2289;463;(80.0, 1.0);4.0
2290;462;(228.0, 1.0);4.0
2290;463;(84.0, 1.0);4.0
2291;462;(232.0, 1.0);4.0
2291;463;(88.0, 1.0);4.0
2292;462;(236.0, 1.0);4.0
2292;463;(92.0, 1.0);4.0
2293;462;(240.0, 1.0);4.0
2293;463;(96.0, 1.0);4.0
2294;462;(244.0, 1.0);4.0
2294;463;(100.0, 1.0);4.0
2295;462;(248.0, 1.0);4.0
2295;463;(104.0, 1.0);4.0
2296;462;(252.0, 1.0);4.0
2296;463;(108.0, 1.0);4.0
2297;462;(256.0, 1.0);4.0
2297;463;(112.0, 1.0);4.0
2298;462;(260.0, 1.0);4.0
2298;463;(116.0, 1.0);4.0
2299;462;(264.0, 1.0);4.0
2299;463;(120.0, 1.0);4.0
2300;462;(268.0, 1.0);4.0
2300;463;(124.0, 1.0);4.0
2301;462;(272.0, 1.0);4.0
2301;463;(128.0, 1.0);4.0
2302;462;(276.0, 1.0);4.0
2302;463;(132.0, 1.0);4.0
2303;462;(280.0, 1.0);4.0
2303;463;(136.0, 1.0);4.0
2304;462;(284.0, 1.0);4.0
2304;463;(140.0, 1.0);4.0
2305;462;(288.0, 1.0);4.0
2305;463;(144.0, 1.0);4.0
2305;464;(0, 1.0);4.0
2306;462;(292.0, 1.0);4.0
2306;463;(148.0, 1.0);4.0
2306;464;(4.0, 1.0);4.0
2307;462;(296.0, 1.0);4.0
2307;463;(152.0, 1.0);4.0
2307;464;(8.0, 1.0);4.0
2308;463;(156.0, 1.0);4.0
2308;464;(12.0, 1.0);4.0
2309;463;(160.0, 1.0);4.0
2309;464;(16.0, 1.0);4.0
2310;463;(164.0, 1.0);4.0
2310;464;(20.0, 1.0);4.0
2311;463;(168.0, 1.0);4.0
2311;464;(24.0, 1.0);4.0
2312;463;(172.0, 1.0);4.0
2312;464;(28.0, 1.0);4.0
2313;463;(176.0, 1.0);4.0
2313;464;(32.0, 1.0);4.0
2314;463;(180.0, 1.0);4.0
2314;464;(36.0, 1.0);4.0
2315;463;(184.0, 1.0);4.0
2315;464;(40.0, 1.0);4.0
2316;463;(188.0, 1.0);4.0
2316;464;(44.0, 1.0);4.0
2317;463;(192.0, 1.0);4.0
2317;464;(48.0, 1.0);4.0
2318;463;(196.0, 1.0);4.0
2318;464;(52.0, 1.0);4.0
2319;463;(200.0, 1.0);4.0
2319;464;(56.0, 1.0);4.0
2320;463;(204.0, 1.0);4.0
2320;464;(60.0, 1.0);4.0
2321;463;(208.0, 1.0);4.0
2321;464;(64.0, 1.0);4.0
2322;463;(212.0, 1.0);4.0
2322;464;(68.0, 1.0);4.0
2323;463;(216.0, 1.0);4.0
2323;464;(72.0, 1.0);4.0
2324;463;(220.0, 1.0);4.0
2324;464;(76.0, 1.0);4.0
2325;463;(224.0, 1.0);4.0
2325;464;(80.0, 1.0);4.0
2326;463;(228.0, 1.0);4.0
2326;464;(84.0, 1.0);4.0
2327;463;(232.0, 1.0);4.0
2327;464;(88.0, 1.0);4.0
2328;463;(236.0, 1.0);4.0
2328;464;(92.0, 1.0);4.0
2329;463;(240.0, 1.0);4.0
2329;464;(96.0, 1.0);4.0
2330;463;(244.0, 1.0);4.0
2330;464;(100.0, 1.0);4.0
2331;463;(248.0, 1.0);4.0
2331;464;(104.0, 1.0);4.0
2332;463;(252.0, 1.0);4.0
2332;464;(108.0, 1.0);4.0
2333;463;(256.0, 1.0);4.0
2333;464;(112.0, 1.0);4.0
2334;463;(260.0, 1.0);4.0
2334;464;(116.0, 1.0);4.0
2335;463;(264.0, 1.0);4.0
2335;464;(120.0, 1.0);4.0
2336;463;(268.0, 1.0);4.0
2336;464;(124.0, 1.0);4.0
2337;463;(272.0, 1.0);4.0
2337;464;(128.0, 1.0);4.0
2338;463;(276.0, 1.0);4.0
2338;464;(132.0, 1.0);4.0
2339;463;(280.0, 1.0);4.0
2339;464;(136.0, 1.0);4.0
2340;463;(284.0, 1.0);4.0
2340;464;(140.0, 1.0);4.0
2341;463;(288.0, 1.0);4.0
2341;464;(144.0, 1.0);4.0
2341;465;(0, 1.0);4.0
2342;463;(292.0, 1.0);4.0
2342;464;(148.0, 1.0);4.0
2342;465;(4.0, 1.0);4.0
2343;463;(296.0, 1.0);4.0
2343;464;(152.0, 1.0);4.0
2343;465;(8.0, 1.0);4.0
2344;464;(156.0, 1.0);4.0
2344;465;(12.0, 1.0);4.0
2345;464;(160.0, 1.0);4.0
2345;465;(16.0, 1.0);4.0
2346;464;(164.0, 1.0);4.0
2346;465;(20.0, 1.0);4.0
2347;464;(168.0, 1.0);4.0
2347;465;(24.0, 1.0);4.0
2348;464;(172.0, 1.0);4.0
2348;465;(28.0, 1.0);4.0
2349;464;(176.0, 1.0);4.0
2349;465;(32.0, 1.0);4.0
2350;464;(180.0, 1.0);4.0
2350;465;(36.0, 1.0);4.0
2351;464;(184.0, 1.0);4.0
2351;465;(40.0, 1.0);4.0
2352;464;(188.0, 1.0);4.0
2352;465;(44.0, 1.0);4.0
2353;464;(192.0, 1.0);4.0
2353;465;(48.0, 1.0);4.0
2354;464;(196.0, 1.0);4.0
2354;465;(52.0, 1.0);4.0
2355;464;(200.0, 1.0);4.0
2355;465;(56.0, 1.0);4.0
2356;464;(204.0, 1.0);4.0
2356;465;(60.0, 1.0);4.0
2357;464;(208.0, 1.0);4.0
2357;465;(64.0, 1.0);4.0
2358;464;(212.0, 1.0);4.0
2358;465;(68.0, 1.0);4.0
2359;464;(216.0, 1.0);4.0
2359;465;(72.0, 1.0);4.0
2360;464;(220.0, 1.0);4.0
2360;465;(76.0, 1.0);4.0
2361;464;(224.0, 1.0);4.0
2361;465;(80.0, 1.0);4.0
2362;464;(228.0, 1.0);4.0
2362;465;(84.0, 1.0);4.0
2363;464;(232.0, 1.0);4.0
2363;465;(88.0, 1.0);4.0
2364;464;(236.0, 1.0);4.0
2364;465;(92.0, 1.0);4.0
2365;464;(240.0, 1.0);4.0
2365;465;(96.0, 1.0);4.0
2366;464;(244.0, 1.0);4.0
2366;465;(100.0, 1.0);4.0
2367;464;(248.0, 1.0);4.0
2367;465;(104.0, 1.0);4.0
2368;464;(252.0, 1.0);4.0
2368;465;(108.0, 1.0);4.0
2369;464;(256.0, 1.0);4.0
2369;465;(112.0, 1.0);4.0
2370;464;(260.0, 1.0);4.0
2370;465;(116.0, 1.0);4.0
2371;464;(264.0, 1.0);4.0
2371;465;(120.0, 1.0);4.0
2372;464;(268.0, 1.0);4.0
2372;465;(124.0, 1.0);4.0
2373;464;(272.0, 1.0);4.0
2373;465;(128.0, 1.0);4.0
2374;464;(276.0, 1.0);4.0
2374;465;(132.0, 1.0);4.0
2375;464;(280.0, 1.0);4.0
2375;465;(136.0, 1.0);4.0
2376;464;(284.0, 1.0);4.0
2376;465;(140.0, 1.0);4.0
2377;464;(288.0, 1.0);4.0
2377;465;(144.0, 1.0);4.0
2377;466;(0, 1.0);4.0
2378;464;(292.0, 1.0);4.0
2378;465;(148.0, 1.0);4.0
2378;466;(4.0, 1.0);4.0
2379;464;(296.0, 1.0);4.0
2379;465;(152.0, 1.0);4.0
2379;466;(8.0, 1.0);4.0
2380;465;(156.0, 1.0);4.0
2380;466;(12.0, 1.0);4.0
2381;465;(160.0, 1.0);4.0
2381;466;(16.0, 1.0);4.0
2382;465;(164.0, 1.0);4.0
2382;466;(20.0, 1.0);4.0
2383;465;(168.0, 1.0);4.0
2383;466;(24.0, 1.0);4.0
2384;465;(172.0, 1.0);4.0
2384;466;(28.0, 1.0);4.0
2385;465;(176.0, 1.0);4.0
2385;466;(32.0, 1.0);4.0
2386;465;(180.0, 1.0);4.0
2386;466;(36.0, 1.0);4.0
2387;465;(184.0, 1.0);4.0
2387;466;(40.0, 1.0);4.0
2388;465;(188.0, 1.0);4.0
2388;466;(44.0, 1.0);4.0
2389;465;(192.0, 1.0);4.0
2389;466;(48.0, 1.0);4.0
2390;465;(196.0, 1.0);4.0
2390;466;(52.0, 1.0);4.0
2391;465;(200.0, 1.0);4.0
2391;466;(56.0, 1.0);4.0
2392;465;(204.0, 1.0);4.0
2392;466;(60.0, 1.0);4.0
2393;465;(208.0, 1.0);4.0
2393;466;(64.0, 1.0);4.0
2394;465;(212.0, 1.0);4.0
2394;466;(68.0, 1.0);4.0
2395;465;(216.0, 1.0);4.0
2395;466;(72.0, 1.0);4.0
2396;465;(220.0, 1.0);4.0
2396;466;(76.0, 1.0);4.0
2397;465;(224.0, 1.0);4.0
2397;466;(80.0, 1.0);4.0
2398;465;(228.0, 1.0);4.0
2398;466;(84.0, 1.0);4.0
2399;465;(232.0, 1.0);4.0
2399;466;(88.0, 1.0);4.0
2400;465;(236.0, 1.0);4.0
2400;466;(92.0, 1.0);4.0
2401;465;(240.0, 1.0);4.0
2401;466;(96.0, 1.0);4.0
2402;465;(244.0, 1.0);4.0
2402;466;(100.0, 1.0);4.0
2403;465;(248.0, 1.0);4.0
2403;466;(104.0, 1.0);4.0
2404;465;(252.0, 1.0);4.0
2404;466;(108.0, 1.0);4.0
2405;465;(256.0, 1.0);4.0
2405;466;(112.0, 1.0);4.0
2406;465;(260.0, 1.0);4.0
2406;466;(116.0, 1.0);4.0
2407;465;(264.0, 1.0);4.0
2407;466;(120.0, 1.0);4.0
2408;465;(268.0, 1.0);4.0
2408;466;(124.0, 1.0);4.0
2409;465;(272.0, 1.0);4.0
2409;466;(128.0, 1.0);4.0
2410;465;(276.0, 1.0);4.0
2410;466;(132.0, 1.0);4.0
2411;465;(280.0, 1.0);4.0
2411;466;(136.0, 1.0);4.0
2412;465;(284.0, 1.0);4.0
2412;466;(140.0, 1.0);4.0
2413;465;(288.0, 1.0);4.0
2413;466;(144.0, 1.0);4.0
2413;467;(0, 1.0);4.0
2414;465;(292.0, 1.0);4.0
2414;466;(148.0, 1.0);4.0
2414;467;(4.0, 1.0);4.0
2415;465;(296.0, 1.0);4.0
2415;466;(152.0, 1.0);4.0
2415;467;(8.0, 1.0);4.0
2416;466;(156.0, 1.0);4.0
2416;467;(12.0, 1.0);4.0
2417;466;(160.0, 1.0);4.0
2417;467;(16.0, 1.0);4.0
2418;466;(164.0, 1.0);4.0
2418;467;(20.0, 1.0);4.0
2419;466;(168.0, 1.0);4.0
2419;467;(24.0, 1.0);4.0
2420;466;(172.0, 1.0);4.0
2420;467;(28.0, 1.0);4.0
2421;466;(176.0, 1.0);4.0
2421;467;(32.0, 1.0);4.0
2422;466;(180.0, 1.0);4.0
2422;467;(36.0, 1.0);4.0
2423;466;(184.0, 1.0);4.0
2423;467;(40.0, 1.0);4.0
2424;466;(188.0, 1.0);4.0
2424;467;(44.0, 1.0);4.0
2425;466;(192.0, 1.0);4.0
2425;467;(48.0, 1.0);4.0
2426;466;(196.0, 1.0);4.0
2426;467;(52.0, 1.0);4.0
2427;466;(200.0, 1.0);4.0
2427;467;(56.0, 1.0);4.0
2428;466;(204.0, 1.0);4.0
2428;467;(60.0, 1.0);4.0
2429;466;(208.0, 1.0);4.0
2429;467;(64.0, 1.0);4.0
2430;466;(212.0, 1.0);4.0
2430;467;(68.0, 1.0);4.0
2431;466;(216.0, 1.0);4.0
2431;467;(72.0, 1.0);4.0
2432;466;(220.0, 1.0);4.0
2432;467;(76.0, 1.0);4.0
2433;466;(224.0, 1.0);4.0
2433;467;(80.0, 1.0);4.0
2434;466;(228.0, 1.0);4.0
2434;467;(84.0, 1.0);4.0
2435;466;(232.0, 1.0);4.0
2435;467;(88.0, 1.0);4.0
2436;466;(236.0, 1.0);4.0
2436;467;(92.0, 1.0);4.0
2437;466;(240.0, 1.0);4.0
2437;467;(96.0, 1.0);4.0
2438;466;(244.0, 1.0);4.0
2438;467;(100.0, 1.0);4.0
2439;466;(248.0, 1.0);4.0
2439;467;(104.0, 1.0);4.0
2440;466;(252.0, 1.0);4.0
2440;467;(108.0, 1.0);4.0
2441;466;(256.0, 1.0);4.0
2441;467;(112.0, 1.0);4.0
2442;466;(260.0, 1.0);4.0
2442;467;(116.0, 1.0);4.0
2443;466;(264.0, 1.0);4.0
2443;467;(120.0, 1.0);4.0
2444;466;(268.0, 1.0);4.0
2444;467;(124.0, 1.0);4.0
2445;466;(272.0, 1.0);4.0
2445;467;(128.0, 1.0);4.0
2446;466;(276.0, 1.0);4.0
2446;467;(132.0, 1.0);4.0
2447;466;(280.0, 1.0);4.0
2447;467;(136.0, 1.0);4.0
2448;466;(284.0, 1.0);4.0
2448;467;(140.0, 1.0);4.0
2449;466;(288.0, 1.0);4.0
2449;467;(144.0, 1.0);4.0
2449;468;(0, 1.0);4.0
2450;466;(292.0, 1.0);4.0
2450;467;(148.0, 1.0);4.0
2450;468;(4.0, 1.0);4.0
2451;466;(296.0, 1.0);4.0
2451;467;(152.0, 1.0);4.0
2451;468;(8.0, 1.0);4.0
2452;467;(156.0, 1.0);4.0
2452;468;(12.0, 1.0);4.0
2453;467;(160.0, 1.0);4.0
2453;468;(16.0, 1.0);4.0
2454;467;(164.0, 1.0);4.0
2454;468;(20.0, 1.0);4.0
2455;467;(168.0, 1.0);4.0
2455;468;(24.0, 1.0);4.0
2456;467;(172.0, 1.0);4.0
2456;468;(28.0, 1.0);4.0
2457;467;(176.0, 1.0);4.0
2457;468;(32.0, 1.0);4.0
2458;467;(180.0, 1.0);4.0
2458;468;(36.0, 1.0);4.0
2459;467;(184.0, 1.0);4.0
2459;468;(40.0, 1.0);4.0
2460;467;(188.0, 1.0);4.0
2460;468;(44.0, 1.0);4.0
2461;467;(192.0, 1.0);4.0
2461;468;(48.0, 1.0);4.0
2462;467;(196.0, 1.0);4.0
2462;468;(52.0, 1.0);4.0
2463;467;(200.0, 1.0);4.0
2463;468;(56.0, 1.0);4.0
2464;467;(204.0, 1.0);4.0
2464;468;(60.0, 1.0);4.0
2465;467;(208.0, 1.0);4.0
2465;468;(64.0, 1.0);4.0
2466;467;(212.0, 1.0);4.0
2466;468;(68.0, 1.0);4.0
2467;467;(216.0, 1.0);4.0
2467;468;(72.0, 1.0);4.0
2468;467;(220.0, 1.0);4.0
2468;468;(76.0, 1.0);4.0
2469;467;(224.0, 1.0);4.0
2469;468;(80.0, 1.0);4.0
2470;467;(228.0, 1.0);4.0
2470;468;(84.0, 1.0);4.0
2471;467;(232.0, 1.0);4.0
2471;468;(88.0, 1.0);4.0
2472;467;(236.0, 1.0);4.0
2472;468;(92.0, 1.0);4.0
2473;467;(240.0, 1.0);4.0
2473;468;(96.0, 1.0);4.0
2474;467;(244.0, 1.0);4.0
2474;468;(100.0, 1.0);4.0
2475;467;(248.0, 1.0);4.0
2475;468;(104.0, 1.0);4.0
2476;467;(252.0, 1.0);4.0
2476;468;(108.0, 1.0);4.0
2477;467;(256.0, 1.0);4.0
2477;468;(112.0, 1.0);4.0
2478;467;(260.0, 1.0);4.0
2478;468;(116.0, 1.0);4.0
2479;467;(264.0, 1.0);4.0
2479;468;(120.0, 1.0);4.0
2480;467;(268.0, 1.0);4.0
2480;468;(124.0, 1.0);4.0
2481;467;(272.0, 1.0);4.0
2481;468;(128.0, 1.0);4.0
2482;467;(276.0, 1.0);4.0
2482;468;(132.0, 1.0);4.0
2483;467;(280.0, 1.0);4.0
2483;468;(136.0, 1.0);4.0
2484;467;(284.0, 1.0);4.0
2484;468;(140.0, 1.0);4.0
2485;467;(288.0, 1.0);4.0
2485;468;(144.0, 1.0);4.0
2485;469;(0, 1.0);4.0
2486;467;(292.0, 1.0);4.0
2486;468;(148.0, 1.0);4.0
2486;469;(4.0, 1.0);4.0
2487;467;(296.0, 1.0);4.0
2487;468;(152.0, 1.0);4.0
2487;469;(8.0, 1.0);4.0
2488;468;(156.0, 1.0);4.0
2488;469;(12.0, 1.0);4.0
2489;468;(160.0, 1.0);4.0
2489;469;(16.0, 1.0);4.0
2490;468;(164.0, 1.0);4.0
2490;469;(20.0, 1.0);4.0
2491;468;(168.0, 1.0);4.0
2491;469;(24.0, 1.0);4.0
2492;468;(172.0, 1.0);4.0
2492;469;(28.0, 1.0);4.0
2493;468;(176.0, 1.0);4.0
2493;469;(32.0, 1.0);4.0
2494;468;(180.0, 1.0);4.0
2494;469;(36.0, 1.0);4.0
2495;468;(184.0, 1.0);4.0
2495;469;(40.0, 1.0);4.0
2496;468;(188.0, 1.0);4.0
2496;469;(44.0, 1.0);4.0
2497;468;(192.0, 1.0);4.0
2497;469;(48.0, 1.0);4.0
2498;468;(196.0, 1.0);4.0
2498;469;(52.0, 1.0);4.0
2499;468;(200.0, 1.0);4.0
2499;469;(56.0, 1.0);4.0
2500;468;(204.0, 1.0);4.0
2500;469;(60.0, 1.0);4.0
2501;468;(208.0, 1.0);4.0
2501;469;(64.0, 1.0);4.0
2502;468;(212.0, 1.0);4.0
2502;469;(68.0, 1.0);4.0
2503;468;(216.0, 1.0);4.0
2503;469;(72.0, 1.0);4.0
2504;468;(220.0, 1.0);4.0
2504;469;(76.0, 1.0);4.0
2505;468;(224.0, 1.0);4.0
2505;469;(80.0, 1.0);4.0
2506;468;(228.0, 1.0);4.0
2506;469;(84.0, 1.0);4.0
2507;468;(232.0, 1.0);4.0
2507;469;(88.0, 1.0);4.0
2508;468;(236.0, 1.0);4.0
2508;469;(92.0, 1.0);4.0
2509;468;(240.0, 1.0);4.0
2509;469;(96.0, 1.0);4.0
2510;468;(244.0, 1.0);4.0
2510;469;(100.0, 1.0);4.0
2511;468;(248.0, 1.0);4.0
2511;469;(104.0, 1.0);4.0
2512;468;(252.0, 1.0);4.0
2512;469;(108.0, 1.0);4.0
2513;468;(256.0, 1.0);4.0
2513;469;(112.0, 1.0);4.0
2514;468;(260.0, 1.0);4.0
2514;469;(116.0, 1.0);4.0
2515;468;(264.0, 1.0);4.0
2515;469;(120.0, 1.0);4.0
2516;468;(268.0, 1.0);4.0
2516;469;(124.0, 1.0);4.0
2517;468;(272.0, 1.0);4.0
2517;469;(128.0, 1.0);4.0
2518;468;(276.0, 1.0);4.0
2518;469;(132.0, 1.0);4.0
2519;468;(280.0, 1.0);4.0
2519;469;(136.0, 1.0);4.0
2520;468;(284.0, 1.0);4.0
2520;469;(140.0, 1.0);4.0
2521;468;(288.0, 1.0);4.0
2521;469;(144.0, 1.0);4.0
2521;470;(0, 1.0);4.0
2522;468;(292.0, 1.0);4.0
2522;469;(148.0, 1.0);4.0
2522;470;(4.0, 1.0);4.0
2523;468;(296.0, 1.0);4.0
2523;469;(152.0, 1.0);4.0
2523;470;(8.0, 1.0);4.0
2524;469;(156.0, 1.0);4.0
2524;470;(12.0, 1.0);4.0
2525;469;(160.0, 1.0);4.0
2525;470;(16.0, 1.0);4.0
2526;469;(164.0, 1.0);4.0
2526;470;(20.0, 1.0);4.0
2527;469;(168.0, 1.0);4.0
2527;470;(24.0, 1.0);4.0
2528;469;(172.0, 1.0);4.0
2528;470;(28.0, 1.0);4.0
2529;469;(176.0, 1.0);4.0
2529;470;(32.0, 1.0);4.0
2530;469;(180.0, 1.0);4.0
2530;470;(36.0, 1.0);4.0
2531;469;(184.0, 1.0);4.0
2531;470;(40.0, 1.0);4.0
2532;469;(188.0, 1.0);4.0
2532;470;(44.0, 1.0);4.0
2533;469;(192.0, 1.0);4.0
2533;470;(48.0, 1.0);4.0
2534;469;(196.0, 1.0);4.0
2534;470;(52.0, 1.0);4.0
2535;469;(200.0, 1.0);4.0
2535;470;(56.0, 1.0);4.0
2536;469;(204.0, 1.0);4.0
2536;470;(60.0, 1.0);4.0
2537;469;(208.0, 1.0);4.0
2537;470;(64.0, 1.0);4.0
2538;469;(212.0, 1.0);4.0
2538;470;(68.0, 1.0);4.0
2539;469;(216.0, 1.0);4.0
2539;470;(72.0, 1.0);4.0
2540;469;(220.0, 1.0);4.0
2540;470;(76.0, 1.0);4.0
2541;469;(224.0, 1.0);4.0
2541;470;(80.0, 1.0);4.0
2542;469;(228.0, 1.0);4.0
2542;470;(84.0, 1.0);4.0
2543;469;(232.0, 1.0);4.0
2543;470;(88.0, 1.0);4.0
2544;469;(236.0, 1.0);4.0
2544;470;(92.0, 1.0);4.0
2545;469;(240.0, 1.0);4.0
2545;470;(96.0, 1.0);4.0
2546;469;(244.0, 1.0);4.0
2546;470;(100.0, 1.0);4.0
2547;469;(248.0, 1.0);4.0
2547;470;(104.0, 1.0);4.0
2548;469;(252.0, 1.0);4.0
2548;470;(108.0, 1.0);4.0
2549;469;(256.0, 1.0);4.0
2549;470;(112.0, 1.0);4.0
2550;469;(260.0, 1.0);4.0
2550;470;(116.0, 1.0);4.0
2551;469;(264.0, 1.0);4.0
2551;470;(120.0, 1.0);4.0
2552;469;(268.0, 1.0);4.0
2552;470;(124.0, 1.0);4.0
2553;469;(272.0, 1.0);4.0
2553;470;(128.0, 1.0);4.0
2554;469;(276.0, 1.0);4.0
2554;470;(132.0, 1.0);4.0
2555;469;(280.0, 1.0);4.0
2555;470;(136.0, 1.0);4.0
2556;469;(284.0, 1.0);4.0
2556;470;(140.0, 1.0);4.0
2557;469;(288.0, 1.0);4.0
2557;470;(144.0, 1.0);4.0
2557;471;(0, 1.0);4.0
2558;469;(292.0, 1.0);4.0
2558;470;(148.0, 1.0);4.0
2558;471;(4.0, 1.0);4.0
2559;469;(296.0, 1.0);4.0
2559;470;(152.0, 1.0);4.0
2559;471;(8.0, 1.0);4.0
2560;470;(156.0, 1.0);4.0
2560;471;(12.0, 1.0);4.0
2561;470;(160.0, 1.0);4.0
2561;471;(16.0, 1.0);4.0
2562;470;(164.0, 1.0);4.0
2562;471;(20.0, 1.0);4.0
2563;470;(168.0, 1.0);4.0
2563;471;(24.0, 1.0);4.0
2564;470;(172.0, 1.0);4.0
2564;471;(28.0, 1.0);4.0
2565;470;(176.0, 1.0);4.0
2565;471;(32.0, 1.0);4.0
2566;470;(180.0, 1.0);4.0
2566;471;(36.0, 1.0);4.0
2567;470;(184.0, 1.0);4.0
2567;471;(40.0, 1.0);4.0
2568;470;(188.0, 1.0);4.0
2568;471;(44.0, 1.0);4.0
2569;470;(192.0, 1.0);4.0
2569;471;(48.0, 1.0);4.0
2570;470;(196.0, 1.0);4.0
2570;471;(52.0, 1.0);4.0
2571;470;(200.0, 1.0);4.0
2571;471;(56.0, 1.0);4.0
2572;470;(204.0, 1.0);4.0
2572;471;(60.0, 1.0);4.0
2573;470;(208.0, 1.0);4.0
2573;471;(64.0, 1.0);4.0
2574;470;(212.0, 1.0);4.0
2574;471;(68.0, 1.0);4.0
2575;470;(216.0, 1.0);4.0
2575;471;(72.0, 1.0);4.0
2576;470;(220.0, 1.0);4.0
2576;471;(76.0, 1.0);4.0
2577;470;(224.0, 1.0);4.0
2577;471;(80.0, 1.0);4.0
2578;470;(228.0, 1.0);4.0
2578;471;(84.0, 1.0);4.0
2579;470;(232.0, 1.0);4.0
2579;471;(88.0, 1.0);4.0
2580;470;(236.0, 1.0);4.0
2580;471;(92.0, 1.0);4.0
2581;470;(240.0, 1.0);4.0
2581;471;(96.0, 1.0);4.0
2582;470;(244.0, 1.0);4.0
2582;471;(100.0, 1.0);4.0
2583;470;(248.0, 1.0);4.0
2583;471;(104.0, 1.0);4.0
2584;470;(252.0, 1.0);4.0
2584;471;(108.0, 1.0);4.0
2585;470;(256.0, 1.0);4.0
2585;471;(112.0, 1.0);4.0
2586;470;(260.0, 1.0);4.0
2586;471;(116.0, 1.0);4.0
2587;470;(264.0, 1.0);4.0
2587;471;(120.0, 1.0);4.0
2588;470;(268.0, 1.0);4.0
2588;471;(124.0, 1.0);4.0
2589;470;(272.0, 1.0);4.0
2589;471;(128.0, 1.0);4.0
2590;470;(276.0, 1.0);4.0
2590;471;(132.0, 1.0);4.0
2591;470;(280.0, 1.0);4.0
2591;471;(136.0, 1.0);4.0
2592;470;(284.0, 1.0);4.0
2592;471;(140.0, 1.0);4.0
2593;470;(288.0, 1.0);4.0
2593;471;(144.0, 1.0);4.0
2593;472;(0, 1.0);4.0
2594;470;(292.0, 1.0);4.0
2594;471;(148.0, 1.0);4.0
2594;472;(4.0, 1.0);4.0
2595;470;(296.0, 1.0);4.0
2595;471;(152.0, 1.0);4.0
2595;472;(8.0, 1.0);4.0
2596;471;(156.0, 1.0);4.0
2596;472;(12.0, 1.0);4.0
2597;471;(160.0, 1.0);4.0
2597;472;(16.0, 1.0);4.0
2598;471;(164.0, 1.0);4.0
2598;472;(20.0, 1.0);4.0
2599;471;(168.0, 1.0);4.0
2599;472;(24.0, 1.0);4.0
2600;471;(172.0, 1.0);4.0
2600;472;(28.0, 1.0);4.0
2601;471;(176.0, 1.0);4.0
2601;472;(32.0, 1.0);4.0
2602;471;(180.0, 1.0);4.0
2602;472;(36.0, 1.0);4.0
2603;471;(184.0, 1.0);4.0
2603;472;(40.0, 1.0);4.0
2604;471;(188.0, 1.0);4.0
2604;472;(44.0, 1.0);4.0
2605;471;(192.0, 1.0);4.0
2605;472;(48.0, 1.0);4.0
2606;471;(196.0, 1.0);4.0
2606;472;(52.0, 1.0);4.0
2607;471;(200.0, 1.0);4.0
2607;472;(56.0, 1.0);4.0
2608;471;(204.0, 1.0);4.0
2608;472;(60.0, 1.0);4.0
2609;471;(208.0, 1.0);4.0
2609;472;(64.0, 1.0);4.0
2610;471;(212.0, 1.0);4.0
2610;472;(68.0, 1.0);4.0
2611;471;(216.0, 1.0);4.0
2611;472;(72.0, 1.0);4.0
2612;471;(220.0, 1.0);4.0
2612;472;(76.0, 1.0);4.0
2613;471;(224.0, 1.0);4.0
2613;472;(80.0, 1.0);4.0
2614;471;(228.0, 1.0);4.0
2614;472;(84.0, 1.0);4.0
2615;471;(232.0, 1.0);4.0
2615;472;(88.0, 1.0);4.0
2616;471;(236.0, 1.0);4.0
2616;472;(92.0, 1.0);4.0
2617;471;(240.0, 1.0);4.0
2617;472;(96.0, 1.0);4.0
2618;471;(244.0, 1.0);4.0
2618;472;(100.0, 1.0);4.0
2619;471;(248.0, 1.0);4.0
2619;472;(104.0, 1.0);4.0
2620;471;(252.0, 1.0);4.0
2620;472;(108.0, 1.0);4.0
2621;471;(256.0, 1.0);4.0
2621;472;(112.0, 1.0);4.0
2622;471;(260.0, 1.0);4.0
2622;472;(116.0, 1.0);4.0
2623;471;(264.0, 1.0);4.0
2623;472;(120.0, 1.0);4.0
2624;471;(268.0, 1.0);4.0
2624;472;(124.0, 1.0);4.0
2625;471;(272.0, 1.0);4.0
2625;472;(128.0, 1.0);4.0
2626;471;(276.0, 1.0);4.0
2626;472;(132.0, 1.0);4.0
2627;471;(280.0, 1.0);4.0
2627;472;(136.0, 1.0);4.0
2628;471;(284.0, 1.0);4.0
2628;472;(140.0, 1.0);4.0
2629;471;(288.0, 1.0);4.0
